Time, Speed, RPM, Cool_temp, Intake_temp, Load, Ambiant_air, Baro_pressure 
1611053281, 68, 1441, 54, 6, 37, 9, 99 
1611053281, 68, 1441, 54, 6, 38, 9, 99 
1611053281, 68, 1433, 54, 6, 40, 9, 99 
1611053282, 68, 1434, 54, 6, 40, 9, 99 
1611053282, 68, 1438, 54, 6, 37, 9, 99 
1611053282, 68, 1435, 54, 6, 27, 9, 99 
1611053282, 69, 1427, 54, 6, 16, 9, 99 
1611053282, 69, 1384, 54, 6, 9, 9, 99 
1611053283, 69, 1438, 54, 6, 8, 9, 99 
1611053283, 69, 1437, 54, 6, 0, 9, 99 
1611053283, 69, 1434, 54, 6, 0, 9, 99 
1611053283, 68, 1436, 54, 6, 0, 9, 99 
1611053283, 68, 1436, 54, 6, 0, 9, 99 
1611053283, 68, 1437, 54, 6, 0, 9, 99 
1611053284, 68, 1433, 54, 6, 0, 9, 99 
1611053284, 68, 1441, 54, 6, 17, 9, 99 
1611053284, 68, 1451, 54, 6, 23, 9, 99 
1611053284, 68, 1451, 54, 6, 31, 9, 99 
1611053284, 68, 1442, 55, 6, 40, 9, 99 
1611053284, 69, 1455, 55, 6, 56, 9, 99 
1611053285, 69, 1461, 55, 6, 50, 9, 99 
1611053285, 69, 1444, 55, 6, 48, 9, 99 
1611053285, 69, 1444, 55, 6, 49, 9, 99 
1611053285, 69, 1455, 55, 6, 46, 9, 99 
1611053285, 69, 1454, 55, 6, 21, 9, 99 
1611053286, 69, 1394, 55, 5, 9, 9, 99 
1611053286, 69, 1447, 55, 5, 7, 9, 99 
1611053286, 69, 1460, 55, 6, 12, 9, 99 
1611053286, 69, 1480, 55, 6, 25, 9, 99 
1611053286, 70, 1484, 55, 6, 30, 9, 99 
1611053286, 70, 1484, 55, 6, 39, 9, 99 
1611053287, 70, 1466, 55, 6, 43, 9, 99 
1611053287, 70, 1467, 55, 6, 44, 9, 99 
1611053287, 70, 1473, 55, 5, 46, 9, 99 
1611053287, 70, 1471, 55, 5, 44, 9, 99 
1611053287, 70, 1475, 55, 5, 46, 9, 99 
1611053288, 70, 1479, 55, 5, 43, 9, 99 
1611053288, 71, 1476, 55, 5, 43, 9, 99 
1611053288, 71, 1484, 55, 5, 47, 9, 99 
1611053288, 71, 1482, 55, 5, 43, 9, 99 
1611053288, 71, 1490, 55, 5, 42, 9, 99 
1611053288, 71, 1490, 55, 5, 42, 9, 99 
1611053289, 71, 1463, 55, 5, 18, 9, 99 
1611053289, 71, 1470, 55, 5, 10, 9, 99 
1611053289, 71, 1498, 55, 5, 7, 9, 99 
1611053289, 71, 1498, 55, 5, 0, 9, 99 
1611053289, 71, 1499, 55, 5, 0, 9, 99 
1611053290, 71, 1491, 55, 5, 0, 9, 99 
1611053290, 71, 1486, 55, 5, 0, 9, 99 
1611053290, 71, 1488, 55, 5, 0, 9, 99 
1611053290, 71, 1486, 55, 5, 0, 9, 99 
1611053290, 71, 1485, 55, 5, 0, 9, 99 
1611053291, 71, 1490, 55, 5, 0, 9, 99 
1611053291, 71, 1489, 55, 5, 0, 9, 99 
1611053291, 71, 1491, 55, 5, 0, 9, 99 
1611053291, 71, 1488, 55, 5, 0, 9, 99 
1611053291, 71, 1492, 56, 5, 0, 9, 99 
1611053291, 71, 1488, 56, 5, 0, 9, 99 
1611053292, 71, 1485, 56, 5, 0, 9, 99 
1611053292, 71, 1478, 56, 5, 0, 9, 99 
1611053292, 71, 1478, 56, 5, 0, 9, 99 
1611053292, 71, 1477, 56, 5, 14, 9, 99 
1611053292, 71, 1475, 56, 5, 25, 9, 99 
1611053293, 71, 1510, 56, 5, 30, 9, 99 
1611053293, 71, 1494, 56, 5, 42, 9, 99 
1611053293, 71, 1489, 56, 5, 51, 9, 99 
1611053293, 71, 1485, 56, 5, 52, 9, 99 
1611053293, 71, 1491, 56, 5, 59, 9, 99 
1611053294, 71, 1496, 56, 5, 58, 9, 99 
1611053294, 71, 1497, 56, 5, 58, 9, 99 
1611053294, 72, 1503, 56, 5, 56, 9, 99 
1611053294, 72, 1504, 56, 5, 56, 9, 99 
1611053294, 72, 1504, 56, 5, 55, 9, 99 
1611053294, 72, 1513, 56, 5, 23, 9, 99 
1611053295, 72, 1491, 56, 5, 16, 9, 99 
1611053295, 72, 1464, 56, 5, 8, 9, 99 
1611053295, 72, 1516, 56, 5, 7, 9, 99 
1611053295, 72, 1517, 56, 5, 0, 9, 99 
1611053295, 72, 1510, 56, 5, 0, 9, 99 
1611053295, 72, 1505, 56, 5, 0, 9, 99 
1611053296, 72, 1505, 56, 5, 19, 9, 99 
1611053296, 72, 1529, 56, 5, 33, 9, 99 
1611053296, 72, 1532, 56, 5, 41, 9, 99 
1611053296, 72, 1496, 56, 5, 47, 9, 99 
1611053296, 72, 1503, 56, 5, 47, 9, 99 
1611053297, 72, 1513, 56, 5, 51, 9, 99 
1611053297, 72, 1510, 56, 4, 46, 9, 99 
1611053297, 72, 1510, 56, 4, 17, 9, 99 
1611053297, 72, 1434, 56, 4, 9, 9, 99 
1611053297, 72, 1496, 56, 4, 7, 9, 99 
1611053298, 71, 1492, 56, 5, 0, 9, 99 
1611053298, 71, 1491, 56, 5, 0, 9, 99 
1611053298, 71, 1483, 56, 5, 0, 9, 99 
1611053298, 71, 1480, 56, 5, 0, 9, 99 
1611053298, 71, 1479, 56, 5, 0, 9, 99 
1611053298, 70, 1479, 56, 5, 0, 9, 99 
1611053299, 70, 1477, 56, 5, 0, 9, 99 
1611053299, 70, 1475, 56, 5, 0, 9, 99 
1611053299, 70, 1470, 56, 5, 0, 9, 99 
1611053299, 70, 1469, 56, 5, 0, 9, 99 
1611053299, 70, 1463, 56, 4, 0, 9, 99 
1611053300, 69, 1459, 56, 5, 16, 9, 99 
1611053300, 69, 1467, 56, 5, 22, 9, 99 
1611053300, 69, 1468, 56, 5, 34, 9, 99 
1611053300, 69, 1462, 56, 5, 37, 9, 99 
1611053300, 69, 1448, 56, 4, 49, 9, 99 
1611053301, 69, 1440, 56, 4, 60, 9, 99 
1611053301, 69, 1449, 56, 4, 65, 9, 99 
1611053301, 69, 1448, 56, 4, 56, 9, 99 
1611053301, 69, 1452, 56, 4, 59, 9, 99 
1611053301, 69, 1452, 56, 4, 56, 9, 99 
1611053301, 69, 1447, 56, 4, 61, 9, 99 
1611053302, 69, 1452, 56, 4, 54, 9, 99 
1611053302, 69, 1453, 57, 4, 60, 9, 99 
1611053302, 69, 1458, 57, 4, 55, 9, 100 
1611053302, 69, 1461, 57, 4, 56, 9, 100 
1611053302, 70, 1461, 57, 4, 57, 9, 99 
1611053303, 70, 1464, 57, 4, 55, 9, 100 
1611053303, 70, 1461, 57, 4, 49, 9, 100 
1611053303, 70, 1460, 57, 4, 42, 9, 99 
1611053303, 70, 1464, 57, 4, 25, 9, 100 
1611053303, 70, 1411, 57, 4, 18, 9, 100 
1611053303, 70, 1411, 57, 4, 10, 9, 99 
1611053304, 69, 1468, 57, 4, 6, 9, 99 
1611053304, 69, 1458, 57, 4, 19, 9, 99 
1611053304, 69, 1472, 57, 5, 33, 9, 99 
1611053304, 69, 1476, 57, 5, 48, 9, 100 
1611053304, 69, 1441, 57, 4, 48, 9, 100 
1611053305, 69, 1447, 57, 4, 47, 9, 99 
1611053305, 69, 1433, 57, 4, 21, 9, 100 
1611053305, 69, 1433, 57, 4, 7, 9, 100 
1611053305, 69, 1390, 57, 4, 21, 9, 99 
1611053305, 69, 1455, 57, 4, 27, 9, 100 
1611053305, 69, 1467, 57, 4, 43, 9, 100 
1611053305, 69, 1422, 57, 4, 49, 9, 100 
1611053306, 69, 1444, 57, 4, 48, 9, 100 
1611053306, 69, 1444, 57, 4, 52, 9, 100 
1611053306, 69, 1447, 57, 4, 55, 9, 100 
1611053306, 69, 1446, 57, 4, 60, 9, 100 
1611053306, 69, 1446, 57, 4, 60, 9, 100 
1611053307, 69, 1445, 57, 4, 60, 9, 100 
1611053307, 69, 1445, 57, 4, 56, 9, 100 
1611053307, 69, 1452, 57, 4, 57, 9, 99 
1611053307, 69, 1450, 57, 4, 58, 9, 100 
1611053307, 69, 1458, 57, 4, 61, 9, 100 
1611053308, 69, 1451, 57, 4, 56, 9, 100 
1611053308, 69, 1453, 57, 4, 61, 9, 100 
1611053308, 69, 1455, 57, 4, 57, 9, 100 
1611053308, 69, 1455, 57, 4, 60, 9, 100 
1611053308, 69, 1456, 57, 4, 56, 9, 99 
1611053308, 69, 1455, 57, 4, 60, 9, 100 
1611053309, 69, 1455, 57, 4, 61, 9, 100 
1611053309, 69, 1451, 57, 4, 79, 9, 100 
1611053309, 69, 1454, 57, 4, 78, 9, 100 
1611053309, 69, 1454, 57, 4, 81, 9, 100 
1611053309, 69, 1454, 57, 4, 76, 9, 100 
1611053310, 69, 1459, 57, 4, 80, 9, 99 
1611053310, 70, 1458, 57, 4, 75, 9, 100 
1611053310, 70, 1464, 57, 4, 77, 9, 99 
1611053310, 70, 1463, 57, 4, 78, 9, 100 
1611053310, 70, 1463, 57, 4, 74, 9, 99 
1611053311, 70, 1466, 57, 4, 74, 9, 100 
1611053311, 70, 1468, 57, 4, 64, 9, 100 
1611053311, 70, 1472, 57, 4, 69, 9, 100 
1611053311, 70, 1471, 57, 4, 69, 9, 99 
1611053311, 70, 1478, 57, 4, 69, 9, 99 
1611053311, 70, 1478, 57, 4, 71, 9, 99 
1611053312, 70, 1473, 57, 4, 64, 9, 99 
1611053312, 70, 1475, 57, 4, 65, 9, 100 
1611053312, 70, 1479, 57, 4, 60, 9, 99 
1611053312, 70, 1471, 57, 4, 65, 9, 99 
1611053312, 70, 1472, 57, 4, 65, 9, 99 
1611053313, 70, 1465, 57, 4, 66, 9, 100 
1611053313, 70, 1466, 57, 4, 65, 9, 100 
1611053313, 70, 1463, 57, 4, 62, 9, 100 
1611053313, 70, 1463, 57, 4, 67, 9, 99 
1611053313, 70, 1461, 57, 4, 63, 9, 100 
1611053314, 70, 1458, 57, 4, 60, 9, 100 
1611053314, 70, 1459, 57, 4, 52, 9, 99 
1611053314, 70, 1459, 57, 4, 54, 9, 100 
1611053314, 69, 1454, 57, 4, 53, 9, 100 
1611053314, 69, 1455, 57, 4, 56, 9, 99 
1611053314, 69, 1452, 57, 4, 53, 9, 99 
1611053315, 69, 1450, 57, 4, 57, 9, 99 
1611053315, 69, 1453, 57, 4, 54, 9, 100 
1611053315, 69, 1450, 57, 4, 58, 9, 99 
1611053315, 69, 1445, 57, 4, 58, 9, 100 
1611053315, 69, 1445, 57, 4, 58, 9, 99 
1611053315, 69, 1444, 57, 4, 56, 9, 99 
1611053316, 69, 1440, 57, 4, 56, 9, 99 
1611053316, 69, 1442, 57, 4, 56, 9, 99 
1611053316, 68, 1439, 57, 4, 63, 9, 100 
1611053316, 68, 1435, 57, 4, 71, 9, 99 
1611053316, 68, 1436, 57, 4, 74, 9, 99 
1611053316, 68, 1433, 57, 4, 80, 9, 99 
1611053317, 68, 1429, 57, 4, 77, 9, 99 
1611053317, 68, 1438, 57, 4, 79, 9, 100 
1611053317, 68, 1438, 57, 4, 72, 9, 99 
1611053317, 68, 1434, 57, 4, 75, 9, 99 
1611053317, 68, 1435, 57, 4, 73, 9, 99 
1611053318, 68, 1440, 57, 4, 74, 9, 99 
1611053318, 69, 1436, 57, 4, 74, 9, 99 
1611053318, 69, 1442, 57, 4, 75, 9, 99 
1611053318, 69, 1439, 57, 4, 73, 9, 99 
1611053318, 69, 1440, 57, 4, 74, 9, 99 
1611053319, 69, 1445, 57, 4, 66, 9, 99 
1611053319, 69, 1441, 57, 4, 62, 9, 99 
1611053319, 69, 1439, 57, 4, 61, 9, 99 
1611053319, 69, 1440, 57, 4, 61, 9, 99 
1611053319, 69, 1441, 58, 4, 63, 9, 99 
1611053319, 69, 1435, 58, 4, 64, 9, 99 
1611053320, 69, 1441, 58, 4, 67, 9, 99 
1611053320, 69, 1441, 58, 4, 69, 9, 99 
1611053320, 69, 1435, 58, 4, 78, 9, 99 
1611053320, 69, 1434, 58, 4, 74, 9, 99 
1611053320, 69, 1436, 58, 4, 78, 9, 99 
1611053321, 69, 1442, 58, 4, 73, 9, 99 
1611053321, 69, 1441, 58, 4, 74, 9, 99 
1611053321, 69, 1447, 58, 4, 71, 9, 99 
1611053321, 69, 1443, 58, 4, 74, 9, 99 
1611053321, 69, 1445, 58, 4, 66, 9, 99 
1611053322, 69, 1448, 58, 4, 65, 9, 99 
1611053322, 69, 1448, 58, 4, 62, 9, 99 
1611053322, 69, 1444, 58, 4, 65, 9, 99 
1611053322, 69, 1448, 58, 4, 64, 9, 99 
1611053322, 69, 1446, 58, 4, 67, 9, 99 
1611053322, 69, 1442, 58, 4, 65, 9, 99 
1611053323, 69, 1442, 58, 4, 69, 9, 99 
1611053323, 69, 1453, 58, 4, 66, 9, 99 
1611053323, 69, 1439, 58, 4, 70, 9, 99 
1611053323, 69, 1444, 58, 4, 66, 9, 99 
1611053323, 69, 1437, 58, 4, 69, 9, 99 
1611053324, 69, 1441, 58, 4, 74, 9, 99 
1611053324, 69, 1442, 58, 4, 75, 9, 99 
1611053324, 69, 1442, 58, 4, 72, 9, 99 
1611053324, 69, 1438, 58, 4, 74, 9, 99 
1611053324, 69, 1443, 58, 4, 70, 9, 99 
1611053325, 69, 1444, 58, 4, 72, 9, 99 
1611053325, 69, 1445, 58, 4, 69, 9, 99 
1611053325, 69, 1446, 58, 4, 73, 9, 99 
1611053325, 69, 1443, 58, 4, 70, 9, 99 
1611053325, 69, 1446, 58, 4, 70, 9, 99 
1611053325, 69, 1446, 58, 4, 72, 9, 99 
1611053326, 69, 1446, 58, 4, 72, 9, 99 
1611053326, 69, 1446, 58, 4, 72, 9, 99 
1611053326, 69, 1449, 58, 4, 72, 9, 99 
1611053326, 69, 1448, 58, 4, 65, 9, 99 
1611053326, 69, 1448, 58, 4, 59, 9, 99 
1611053326, 69, 1445, 58, 4, 57, 9, 99 
1611053327, 69, 1449, 58, 4, 59, 9, 99 
1611053327, 69, 1446, 58, 4, 58, 9, 99 
1611053327, 69, 1445, 58, 4, 63, 9, 99 
1611053327, 69, 1448, 58, 4, 65, 9, 99 
1611053327, 69, 1443, 58, 4, 67, 9, 99 
1611053327, 69, 1443, 58, 4, 61, 9, 99 
1611053328, 69, 1449, 58, 4, 65, 9, 99 
1611053328, 69, 1440, 58, 4, 61, 9, 99 
1611053328, 69, 1439, 58, 4, 62, 9, 99 
1611053328, 69, 1441, 58, 4, 71, 9, 99 
1611053328, 69, 1439, 58, 4, 78, 9, 99 
1611053329, 69, 1438, 58, 4, 75, 9, 99 
1611053329, 69, 1441, 58, 4, 75, 9, 99 
1611053329, 69, 1444, 58, 4, 71, 9, 99 
1611053329, 69, 1443, 58, 4, 74, 9, 99 
1611053329, 69, 1447, 58, 4, 71, 9, 99 
1611053329, 69, 1442, 58, 4, 72, 9, 99 
1611053330, 69, 1443, 58, 4, 69, 9, 99 
1611053330, 69, 1448, 58, 4, 73, 9, 99 
1611053330, 69, 1445, 58, 4, 70, 9, 99 
1611053330, 69, 1445, 58, 4, 72, 9, 99 
1611053330, 69, 1450, 59, 4, 64, 9, 99 
1611053331, 69, 1447, 59, 4, 64, 9, 99 
1611053331, 69, 1446, 59, 4, 61, 9, 99 
1611053331, 69, 1443, 59, 4, 68, 9, 99 
1611053331, 69, 1445, 59, 4, 64, 9, 99 
1611053331, 69, 1444, 59, 4, 67, 9, 99 
1611053332, 69, 1447, 59, 4, 65, 9, 99 
1611053332, 69, 1442, 59, 4, 69, 9, 99 
1611053332, 69, 1442, 59, 4, 65, 9, 99 
1611053332, 69, 1439, 59, 4, 67, 9, 99 
1611053332, 69, 1442, 59, 4, 65, 9, 99 
1611053332, 69, 1444, 59, 4, 70, 9, 99 
1611053333, 69, 1436, 59, 4, 71, 9, 99 
1611053333, 69, 1441, 59, 4, 72, 9, 99 
1611053333, 69, 1441, 59, 4, 70, 9, 99 
1611053333, 69, 1440, 59, 4, 70, 9, 99 
1611053333, 69, 1442, 59, 4, 68, 9, 99 
1611053334, 69, 1445, 59, 4, 72, 9, 99 
1611053334, 69, 1444, 59, 4, 69, 9, 99 
1611053334, 69, 1445, 59, 4, 71, 9, 99 
1611053334, 69, 1444, 59, 4, 67, 9, 99 
1611053334, 69, 1445, 59, 4, 69, 9, 99 
1611053335, 69, 1448, 59, 4, 69, 9, 99 
1611053335, 69, 1448, 59, 4, 70, 9, 99 
1611053335, 69, 1449, 59, 4, 70, 9, 99 
1611053335, 69, 1448, 59, 4, 71, 9, 99 
1611053335, 69, 1445, 59, 4, 70, 9, 99 
1611053335, 69, 1445, 59, 4, 70, 9, 99 
1611053336, 69, 1447, 59, 4, 70, 9, 99 
1611053336, 69, 1448, 59, 4, 70, 9, 99 
1611053336, 69, 1446, 59, 4, 70, 9, 99 
1611053336, 69, 1446, 59, 4, 70, 9, 99 
1611053336, 69, 1444, 59, 4, 70, 9, 99 
1611053336, 69, 1445, 59, 4, 70, 9, 99 
1611053337, 69, 1445, 59, 4, 69, 9, 99 
1611053337, 69, 1447, 59, 4, 73, 9, 99 
1611053337, 69, 1447, 59, 4, 80, 9, 99 
1611053337, 69, 1452, 59, 4, 80, 9, 99 
1611053337, 69, 1449, 59, 4, 79, 9, 99 
1611053337, 69, 1449, 59, 4, 76, 9, 99 
1611053338, 69, 1448, 59, 4, 74, 9, 99 
1611053338, 69, 1452, 59, 4, 76, 9, 99 
1611053338, 69, 1453, 59, 4, 72, 9, 99 
1611053338, 69, 1459, 59, 4, 75, 9, 99 
1611053338, 70, 1456, 59, 4, 73, 9, 99 
1611053339, 70, 1465, 59, 4, 74, 9, 99 
1611053339, 70, 1460, 59, 4, 73, 9, 99 
1611053339, 70, 1466, 59, 4, 74, 9, 99 
1611053339, 70, 1468, 59, 4, 74, 9, 99 
1611053339, 70, 1469, 60, 4, 74, 9, 99 
1611053339, 70, 1474, 60, 4, 75, 9, 99 
1611053340, 70, 1475, 60, 4, 74, 9, 99 
1611053340, 70, 1475, 60, 4, 74, 9, 99 
1611053340, 70, 1479, 60, 4, 74, 9, 99 
1611053340, 70, 1480, 60, 4, 74, 9, 99 
1611053340, 71, 1482, 60, 4, 74, 9, 99 
1611053341, 71, 1479, 60, 4, 74, 9, 99 
1611053341, 71, 1487, 60, 4, 74, 9, 99 
1611053341, 71, 1487, 60, 4, 70, 9, 99 
1611053341, 71, 1491, 60, 4, 63, 9, 99 
1611053341, 71, 1493, 60, 4, 64, 9, 99 
1611053342, 71, 1492, 60, 4, 60, 9, 99 
1611053342, 71, 1498, 60, 4, 59, 9, 99 
1611053342, 71, 1490, 60, 4, 60, 9, 99 
1611053342, 71, 1497, 60, 4, 55, 9, 99 
1611053342, 71, 1492, 60, 4, 56, 9, 99 
1611053342, 71, 1497, 60, 4, 61, 9, 99 
1611053343, 71, 1497, 60, 4, 57, 9, 99 
1611053343, 71, 1491, 60, 4, 25, 9, 99 
1611053343, 71, 1496, 60, 4, 9, 9, 99 
1611053343, 71, 1419, 60, 4, 8, 9, 99 
1611053343, 71, 1478, 60, 4, 5, 9, 99 
1611053344, 71, 1484, 60, 4, 21, 9, 99 
1611053344, 71, 1503, 60, 4, 30, 9, 99 
1611053344, 71, 1502, 60, 4, 60, 9, 99 
1611053344, 71, 1456, 60, 4, 23, 9, 99 
1611053344, 71, 1427, 60, 4, 6, 9, 99 
1611053345, 70, 1476, 60, 4, 7, 9, 99 
1611053345, 70, 1470, 60, 4, 16, 9, 99 
1611053345, 70, 1496, 60, 4, 26, 9, 99 
1611053345, 70, 1484, 60, 4, 33, 9, 99 
1611053345, 70, 1515, 60, 4, 52, 9, 99 
1611053345, 70, 1515, 60, 4, 48, 9, 99 
1611053346, 70, 1470, 60, 4, 49, 9, 99 
1611053346, 70, 1473, 61, 4, 54, 9, 99 
1611053346, 70, 1474, 61, 4, 49, 9, 99 
1611053346, 70, 1478, 61, 4, 52, 9, 99 
1611053346, 70, 1473, 61, 4, 52, 9, 99 
1611053347, 70, 1479, 61, 4, 35, 9, 99 
1611053347, 70, 1475, 61, 4, 19, 9, 99 
1611053347, 70, 1407, 61, 4, 9, 9, 99 
1611053347, 70, 1464, 61, 4, 8, 9, 99 
1611053347, 70, 1469, 61, 4, 8, 9, 99 
1611053347, 70, 1469, 61, 4, 20, 9, 99 
1611053348, 70, 1493, 61, 4, 30, 9, 99 
1611053348, 70, 1486, 61, 4, 39, 9, 99 
1611053348, 70, 1495, 61, 4, 44, 9, 99 
1611053348, 70, 1461, 61, 4, 25, 9, 99 
1611053348, 70, 1408, 61, 4, 3, 9, 99 
1611053348, 70, 1408, 61, 4, 9, 9, 99 
1611053349, 70, 1477, 61, 4, 0, 9, 99 
1611053349, 70, 1471, 61, 4, 18, 9, 99 
1611053349, 70, 1479, 61, 4, 24, 9, 99 
1611053349, 70, 1479, 61, 4, 34, 9, 99 
1611053349, 70, 1486, 61, 4, 52, 9, 99 
1611053350, 70, 1479, 61, 4, 53, 9, 99 
1611053350, 70, 1477, 61, 4, 71, 9, 99 
1611053350, 70, 1482, 61, 4, 68, 9, 99 
1611053350, 71, 1480, 61, 4, 65, 9, 99 
1611053350, 71, 1487, 61, 4, 69, 9, 99 
1611053351, 71, 1489, 61, 4, 69, 9, 99 
1611053351, 71, 1499, 61, 4, 66, 9, 99 
1611053351, 71, 1501, 61, 4, 69, 9, 99 
1611053351, 72, 1509, 61, 4, 72, 9, 99 
1611053351, 72, 1509, 61, 4, 72, 9, 99 
1611053351, 72, 1515, 61, 4, 74, 9, 99 
1611053352, 73, 1517, 61, 4, 77, 9, 99 
1611053352, 73, 1527, 61, 4, 82, 9, 99 
1611053352, 73, 1531, 61, 4, 90, 9, 99 
1611053352, 74, 1547, 61, 5, 92, 9, 99 
1611053352, 74, 1558, 61, 5, 94, 9, 99 
1611053353, 74, 1566, 61, 6, 92, 9, 99 
1611053353, 75, 1578, 61, 6, 88, 9, 99 
1611053353, 76, 1589, 61, 6, 83, 9, 99 
1611053353, 76, 1605, 61, 6, 80, 9, 99 
1611053353, 77, 1620, 62, 6, 78, 9, 99 
1611053353, 77, 1632, 62, 6, 76, 9, 99 
1611053354, 78, 1645, 62, 5, 75, 9, 99 
1611053354, 79, 1663, 62, 5, 74, 9, 99 
1611053354, 79, 1663, 62, 5, 100, 9, 99 
1611053354, 80, 1682, 62, 5, 99, 9, 99 
1611053354, 81, 1691, 62, 6, 96, 9, 99 
1611053355, 82, 1708, 62, 7, 97, 9, 99 
1611053355, 82, 1730, 62, 6, 98, 9, 99 
1611053355, 83, 1749, 62, 6, 94, 9, 99 
1611053355, 84, 1770, 62, 6, 11, 9, 99 
1611053355, 85, 1735, 62, 4, 7, 9, 99 
1611053356, 85, 1727, 62, 3, 3, 9, 99 
1611053356, 85, 1776, 62, 3, 0, 9, 99 
1611053356, 85, 1772, 62, 3, 13, 9, 99 
1611053356, 85, 1805, 62, 3, 23, 9, 99 
1611053356, 85, 1811, 62, 3, 56, 9, 99 
1611053356, 85, 1785, 62, 3, 99, 9, 99 
1611053357, 85, 1785, 62, 3, 94, 9, 99 
1611053357, 85, 1788, 62, 4, 82, 9, 99 
1611053357, 86, 1805, 62, 5, 79, 9, 99 
1611053357, 86, 1811, 62, 6, 82, 9, 99 
1611053357, 87, 1830, 62, 7, 90, 9, 99 
1611053357, 87, 1845, 62, 7, 91, 9, 99 
1611053358, 88, 1862, 62, 8, 89, 9, 99 
1611053358, 89, 1862, 62, 8, 91, 9, 99 
1611053358, 89, 1879, 62, 8, 92, 9, 99 
1611053358, 90, 1891, 62, 8, 93, 9, 99 
1611053358, 91, 1906, 62, 7, 93, 9, 99 
1611053358, 92, 1927, 62, 7, 92, 9, 99 
1611053359, 92, 1927, 62, 7, 92, 9, 99 
1611053359, 93, 1949, 62, 7, 92, 9, 99 
1611053359, 94, 1964, 62, 7, 93, 9, 99 
1611053359, 94, 1981, 62, 7, 91, 9, 99 
1611053359, 95, 1995, 62, 8, 92, 9, 99 
1611053360, 96, 2013, 62, 8, 88, 9, 99 
1611053360, 96, 2027, 62, 8, 83, 9, 99 
1611053360, 97, 2036, 62, 8, 28, 9, 100 
1611053360, 97, 2002, 62, 6, 8, 9, 99 
1611053360, 97, 1995, 62, 5, 2, 9, 99 
1611053360, 97, 1995, 62, 5, 0, 9, 100 
1611053361, 97, 2040, 62, 5, 0, 9, 100 
1611053361, 97, 2037, 62, 6, 0, 9, 100 
1611053361, 97, 2033, 63, 6, 0, 9, 99 
1611053361, 97, 2030, 63, 7, 0, 9, 99 
1611053361, 97, 2028, 63, 7, 0, 9, 99 
1611053362, 97, 2026, 63, 7, 0, 9, 99 
1611053362, 97, 2021, 63, 7, 0, 9, 99 
1611053362, 97, 2022, 63, 7, 0, 9, 99 
1611053362, 97, 2027, 63, 8, 0, 9, 99 
1611053362, 96, 2018, 63, 8, 0, 9, 100 
1611053363, 96, 2012, 63, 8, 0, 9, 100 
1611053363, 96, 2013, 63, 8, 0, 9, 100 
1611053363, 96, 2013, 63, 8, 0, 9, 99 
1611053363, 96, 2011, 63, 8, 0, 9, 100 
1611053363, 96, 2011, 63, 8, 0, 9, 100 
1611053363, 96, 2011, 63, 8, 0, 9, 100 
1611053364, 96, 2008, 63, 8, 0, 9, 100 
1611053364, 96, 2001, 63, 8, 0, 9, 99 
1611053364, 96, 2000, 63, 8, 0, 9, 100 
1611053364, 96, 2001, 63, 8, 0, 9, 100 
1611053364, 95, 2000, 63, 8, 0, 9, 100 
1611053365, 96, 2000, 63, 8, 0, 9, 100 
1611053365, 95, 1997, 63, 8, 0, 9, 100 
1611053365, 95, 1991, 63, 8, 0, 9, 100 
1611053365, 95, 1993, 63, 8, 0, 9, 100 
1611053365, 95, 1993, 63, 8, 0, 9, 100 
1611053365, 95, 1992, 63, 8, 0, 9, 100 
1611053366, 95, 1986, 63, 8, 0, 9, 100 
1611053366, 95, 1981, 63, 8, 0, 9, 100 
1611053366, 95, 1981, 63, 8, 0, 9, 100 
1611053366, 95, 1982, 63, 8, 0, 9, 100 
1611053366, 95, 1985, 63, 8, 0, 9, 100 
1611053367, 95, 1982, 63, 8, 0, 9, 100 
1611053367, 94, 1975, 63, 8, 0, 9, 100 
1611053367, 94, 1975, 63, 8, 0, 9, 100 
1611053367, 94, 1974, 64, 8, 0, 9, 100 
1611053367, 94, 1976, 64, 8, 0, 9, 100 
1611053368, 94, 1970, 64, 8, 0, 9, 100 
1611053368, 94, 1969, 64, 8, 0, 9, 100 
1611053368, 94, 1963, 64, 8, 0, 9, 100 
1611053368, 94, 1963, 64, 8, 0, 9, 100 
1611053368, 94, 1965, 64, 8, 0, 9, 100 
1611053368, 94, 1969, 64, 8, 0, 9, 100 
1611053369, 94, 1959, 64, 8, 0, 9, 100 
1611053369, 94, 1954, 64, 8, 0, 9, 100 
1611053369, 94, 1959, 64, 8, 0, 9, 100 
1611053369, 93, 1959, 64, 8, 0, 9, 100 
1611053369, 93, 1958, 64, 8, 0, 9, 100 
1611053369, 93, 1948, 64, 8, 0, 9, 100 
1611053370, 93, 1950, 64, 8, 0, 9, 100 
1611053370, 93, 1951, 64, 8, 0, 9, 100 
1611053370, 93, 1951, 64, 8, 0, 9, 100 
1611053370, 93, 1951, 64, 8, 0, 9, 100 
1611053370, 93, 1943, 64, 8, 0, 9, 100 
1611053370, 93, 1944, 64, 8, 0, 9, 100 
1611053371, 93, 1944, 64, 8, 0, 9, 100 
1611053371, 93, 1946, 64, 8, 0, 9, 100 
1611053371, 93, 1935, 64, 8, 0, 9, 100 
1611053371, 93, 1936, 64, 8, 0, 9, 100 
1611053371, 92, 1935, 64, 8, 0, 9, 100 
1611053372, 92, 1928, 64, 8, 0, 9, 100 
1611053372, 92, 1928, 64, 8, 0, 9, 100 
